OFFER_ID,OFFER_DESC,OFFER_TYPE,PRICE,VALIDITY_UNIT,VALIDITY
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38413,Flexi -100/10 mn - 2500F,VOICE_BUNDLE,2500,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38414,Flexi -150/10 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38415,Flexi -160/8 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38416,Flexi -260/10 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),7
38417,Voix+ -120 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),30
38417,Voix+ -120 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),30
38417,Voix+ -120 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),30
38417,Voix+ -120 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),30
38417,Voix+ -120 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),30
38417,Voix+ -120 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),30
38417,Voix+ -120 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),30
38417,Voix+ -120 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),30
38417,Voix+ -120 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),30
38417,Voix+ -120 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),30
38417,Voix+ -120 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),30
38417,Voix+ -120 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),30
38418,Voix+ -330 mn - 7450F,VOICE_BUNDLE,7450,DAY(S),30
38418,Voix+ -330 mn - 7450F,VOICE_BUNDLE,7450,DAY(S),30
38418,Voix+ -330 mn - 7450F,VOICE_BUNDLE,7450,DAY(S),30
38418,Voix+ -330 mn - 7450F,VOICE_BUNDLE,7450,DAY(S),30
38418,Voix+ -330 mn - 7450F,VOICE_BUNDLE,7450,DAY(S),30
38418,Voix+ -330 mn - 7450F,VOICE_BUNDLE,7450,DAY(S),30
38418,Voix+ -330 mn - 7450F,VOICE_BUNDLE,7450,DAY(S),30
38418,Voix+ -330 mn - 7450F,VOICE_BUNDLE,7450,DAY(S),30
38418,Voix+ -330 mn - 7450F,VOICE_BUNDLE,7450,DAY(S),30
38418,Voix+ -330 mn - 7450F,VOICE_BUNDLE,7450,DAY(S),30
38418,Voix+ -330 mn - 7450F,VOICE_BUNDLE,7450,DAY(S),30
38418,Voix+ -330 mn - 7450F,VOICE_BUNDLE,7450,DAY(S),30
38419,Voix+ -880 mn - 15500F,VOICE_BUNDLE,15500,DAY(S),30
38419,Voix+ -880 mn - 15500F,VOICE_BUNDLE,15500,DAY(S),30
38419,Voix+ -880 mn - 15500F,VOICE_BUNDLE,15500,DAY(S),30
38419,Voix+ -880 mn - 15500F,VOICE_BUNDLE,15500,DAY(S),30
38419,Voix+ -880 mn - 15500F,VOICE_BUNDLE,15500,DAY(S),30
38419,Voix+ -880 mn - 15500F,VOICE_BUNDLE,15500,DAY(S),30
38419,Voix+ -880 mn - 15500F,VOICE_BUNDLE,15500,DAY(S),30
38419,Voix+ -880 mn - 15500F,VOICE_BUNDLE,15500,DAY(S),30
38419,Voix+ -880 mn - 15500F,VOICE_BUNDLE,15500,DAY(S),30
38419,Voix+ -880 mn - 15500F,VOICE_BUNDLE,15500,DAY(S),30
38419,Voix+ -880 mn - 15500F,VOICE_BUNDLE,15500,DAY(S),30
38419,Voix+ -880 mn - 15500F,VOICE_BUNDLE,15500,DAY(S),30
38420, Voix+ -1320 mn - 22500F     ,VOICE_BUNDLE,22500,LS_VOICE_01,DAY(S)
38420, Voix+ -1320 mn - 22500F     ,VOICE_BUNDLE,22500,LS_VOICE_01,DAY(S)
38420, Voix+ -1320 mn - 22500F     ,VOICE_BUNDLE,22500,LS_VOICE_01,DAY(S)
38420, Voix+ -1320 mn - 22500F     ,VOICE_BUNDLE,22500,LS_VOICE_01,DAY(S)
38420, Voix+ -1320 mn - 22500F     ,VOICE_BUNDLE,22500,LS_VOICE_01,DAY(S)
38420, Voix+ -1320 mn - 22500F     ,VOICE_BUNDLE,22500,LS_VOICE_01,DAY(S)
38420, Voix+ -1320 mn - 22500F     ,VOICE_BUNDLE,22500,LS_VOICE_01,DAY(S)
38420, Voix+ -1320 mn - 22500F     ,VOICE_BUNDLE,22500,LS_VOICE_01,DAY(S)
38420, Voix+ -1320 mn - 22500F     ,VOICE_BUNDLE,22500,LS_VOICE_01,DAY(S)
38420, Voix+ -1320 mn - 22500F     ,VOICE_BUNDLE,22500,LS_VOICE_01,DAY(S)
38420, Voix+ -1320 mn - 22500F     ,VOICE_BUNDLE,22500,LS_VOICE_01,DAY(S)
38420, Voix+ -1320 mn - 22500F     ,VOICE_BUNDLE,22500,LS_VOICE_01,DAY(S)
38421,Voix+ -70 mn - 2000F,VOICE_BUNDLE,2000,DAY(S),7
38421,Voix+ -70 mn - 2000F,VOICE_BUNDLE,2000,DAY(S),7
38421,Voix+ -70 mn - 2000F,VOICE_BUNDLE,2000,DAY(S),7
38421,Voix+ -70 mn - 2000F,VOICE_BUNDLE,2000,DAY(S),7
38421,Voix+ -70 mn - 2000F,VOICE_BUNDLE,2000,DAY(S),7
38421,Voix+ -70 mn - 2000F,VOICE_BUNDLE,2000,DAY(S),7
38421,Voix+ -70 mn - 2000F,VOICE_BUNDLE,2000,DAY(S),7
38421,Voix+ -70 mn - 2000F,VOICE_BUNDLE,2000,DAY(S),7
38421,Voix+ -70 mn - 2000F,VOICE_BUNDLE,2000,DAY(S),7
38421,Voix+ -70 mn - 2000F,VOICE_BUNDLE,2000,DAY(S),7
38421,Voix+ -70 mn - 2000F,VOICE_BUNDLE,2000,DAY(S),7
38421,Voix+ -70 mn - 2000F,VOICE_BUNDLE,2000,DAY(S),7
38422,Voix+ -90 mn - 2600F,VOICE_BUNDLE,2600,DAY(S),7
38422,Voix+ -90 mn - 2600F,VOICE_BUNDLE,2600,DAY(S),7
38422,Voix+ -90 mn - 2600F,VOICE_BUNDLE,2600,DAY(S),7
38422,Voix+ -90 mn - 2600F,VOICE_BUNDLE,2600,DAY(S),7
38422,Voix+ -90 mn - 2600F,VOICE_BUNDLE,2600,DAY(S),7
38422,Voix+ -90 mn - 2600F,VOICE_BUNDLE,2600,DAY(S),7
38422,Voix+ -90 mn - 2600F,VOICE_BUNDLE,2600,DAY(S),7
38422,Voix+ -90 mn - 2600F,VOICE_BUNDLE,2600,DAY(S),7
38422,Voix+ -90 mn - 2600F,VOICE_BUNDLE,2600,DAY(S),7
38422,Voix+ -90 mn - 2600F,VOICE_BUNDLE,2600,DAY(S),7
38422,Voix+ -90 mn - 2600F,VOICE_BUNDLE,2600,DAY(S),7
38422,Voix+ -90 mn - 2600F,VOICE_BUNDLE,2600,DAY(S),7
38423,Voix+ -120 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38423,Voix+ -120 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38423,Voix+ -120 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38423,Voix+ -120 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38423,Voix+ -120 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38423,Voix+ -120 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38423,Voix+ -120 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38423,Voix+ -120 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38423,Voix+ -120 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38423,Voix+ -120 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38423,Voix+ -120 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38423,Voix+ -120 mn - 3000F,VOICE_BUNDLE,3000,DAY(S),7
38424,Voix+ -140 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38424,Voix+ -140 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38424,Voix+ -140 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38424,Voix+ -140 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38424,Voix+ -140 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38424,Voix+ -140 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38424,Voix+ -140 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38424,Voix+ -140 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38424,Voix+ -140 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38424,Voix+ -140 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38424,Voix+ -140 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38424,Voix+ -140 mn - 3400F,VOICE_BUNDLE,3400,DAY(S),7
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38425,Flexi+ -130/15 mn - 5000F,VOICE_BUNDLE,5000,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38426,Flexi+ -715/16 mn - 13500F,VOICE_BUNDLE,13500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38427,Flexi+ -990/24 mn - 18500F,VOICE_BUNDLE,18500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38428,Flexi+ -1430/20 mn - 26500F,VOICE_BUNDLE,26500,DAY(S),30
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38429,Flexi+ -100/10 mn - 3500F,VOICE_BUNDLE,3500,DAY(S),7
38430,Flexi+ -150/10 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),7
38430,Flexi+ -150/10 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),7
38430,Flexi+ -150/10 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),7
38430,Flexi+ -150/10 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),7
38430,Flexi+ -150/10 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),7
38430,Flexi+ -150/10 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),7
38430,Flexi+ -150/10 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),7
38430,Flexi+ -150/10 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),7
38430,Flexi+ -150/10 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),7
38430,Flexi+ -150/10 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),7
38430,Flexi+ -150/10 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),7
38430,Flexi+ -150/10 mn - 4000F,VOICE_BUNDLE,4000,DAY(S),7
